Latitude,Longitude
31.668968283867308,121.49780273437501
30.030163500012762,121.87133789062501
30.11814352205838,121.97570800781251
30.134779587196448,122.06634521484376
30.077729983576422,122.17346191406251
30.027784576159547,122.03063964843751
30.02064746205946,122.14050292968751
29.968292932070845,122.26135253906251
30.061084313499947,122.26959228515626
29.98257417860391,122.39593505859376
29.875414818021753,122.37670898437501
29.82059995394054,122.23937988281251
29.763369770591016,122.19268798828126
29.73474241075793,122.10205078125001
29.80391119815176,121.99768066406251
29.85873521905934,122.07458496093751
29.89685591859137,121.97296142578126
29.91352914155291,121.87957763671876
29.729970389454078,121.91802978515626
29.69178604934142,121.83288574218751
29.617762592989735,121.74774169921876
29.550855930354167,121.68182373046876
29.543684729318038,121.59118652343751
29.510212398881883,121.48956298828126
29.416909693443202,121.45660400390625
29.43844870413577,121.54998779296876
29.47912103530709,121.61865234375001
29.50782109438126,121.75048828125001
29.51738597344185,121.80816650390626
29.603429185505306,121.84387207031251
29.605818228265324,121.92901611328126
29.5365130195298,121.95373535156251
29.436055706300714,121.95098876953126
29.349870243676722,121.91528320312501
29.28038999858796,121.96197509765626
29.191674160791308,121.95922851562501
29.100480645411093,121.95922851562501
29.042843068662624,121.91802978515626
29.100480645411093,121.82189941406251
29.16528436290785,121.86859130859376
29.194072896736945,121.79168701171876
29.27559651409524,121.85760498046876
29.28038999858796,121.77246093750001
29.37381797436161,121.79718017578125
29.3522652701322,121.68182373046876
29.230047201013672,121.68731689453126
29.129287340817577,121.71752929687501
29.16768371588069,121.62139892578126
29.256420328002694,121.55548095703126
29.179679639503284,121.53625488281251
29.141287749477197,121.45935058593751
29.09327771141678,121.53900146484376
29.062059175607047,121.62689208984375
28.980366008825886,121.6900634765625
28.898608277696162,121.68731689453126
28.937090539402686,121.59667968750001
28.80715572725173,121.67633056640626
28.725261653899633,121.65985107421876
28.698752761193422,121.55548095703126
28.814378588627847,121.59667968750001
28.611949448696166,121.55822753906251
28.52266012024244,121.60217285156251
28.44779186457784,121.62689208984375
28.326924888467666,121.63787841796876
28.283379072771446,121.57196044921876
28.326924888467666,121.49230957031251
28.814378588627847,121.51153564453126
28.917851193354146,121.50878906250001
29.023623382348653,121.53076171875001
28.804747995510645,121.43463134765626
28.797524466481875,121.34674072265626
28.910635518215027,121.42089843750001
28.910635518215027,121.33850097656251
29.021220669959483,121.44012451171876
29.03803848259162,121.34674072265626
28.689111498478685,121.47308349609376
28.691521897404808,121.36596679687501
28.592650068819772,121.47308349609376
28.592650068819772,121.33026123046875
28.476779421692743,121.50329589843751
28.471948714317524,121.38244628906251
28.341436198379512,121.39617919921876
28.26085489115737,121.40304565429689
28.18216877866841,121.34948730468751
28.113119423559503,121.25473022460939
28.20033225893368,121.25335693359376
28.096153125150387,121.16134643554689
28.306829122546723,121.24099731445314
28.378170802433267,121.28494262695314
28.28989355731453,121.31927490234376
28.456712047556252,121.31378173828126
28.34311054074786,121.16821289062501
28.39750943627395,121.20666503906251
28.2862641570059,121.10229492187501
28.199121456273634,121.09268188476564
27.96015592239935,121.10229492187501
27.986849766405538,121.17370605468751
26.457891108738547,119.66033935546876
26.450511010756504,119.75646972656251
26.371760555400442,119.85809326171876
26.32005137822374,119.74548339843751
26.30280985202656,119.64385986328126
26.344677678214442,119.56420898437501
26.59556600675743,119.61914062500001
26.703623116916088,119.58892822265626
26.782145795739996,119.64660644531251
26.703623116916088,119.696044921875
26.787051662041574,119.73999023437501
26.733075475432916,119.81414794921876
26.593108975338414,119.71252441406251
26.539040944767,119.71527099609376
26.553789301150715,119.82238769531251
26.45543112863482,119.82513427734376
26.789504515672274,120.02014160156251
26.09324414169784,119.57519531250001
25.95250105859913,119.37194824218751
25.9722646517165,119.29229736328126
26.0364733888834,119.21813964843751
26.110516733438413,119.15771484375001
25.967324064650185,119.47906494140626
26.041411068094597,119.53125000000001
26.194375860346092,119.55047607421876
26.236282806286493,119.61914062500001
26.26831910600019,119.53948974609376
25.954971689259278,119.59167480468751
26.016720593461496,119.65759277343751
26.071032776200393,119.40490722656251
26.09324414169784,119.31427001953125
26.149987359246477,119.24011230468751
26.135187437748957,119.47357177734376
26.17958157129375,119.39666748046876
26.2436765825933,119.45159912109376
26.219028832890654,119.31427001953125
25.79922082927586,119.58892822265626
25.69774901928618,119.58618164062501
25.469741538977726,119.30328369140626
25.437488109461448,119.16320800781251
25.467260812798127,119.22088623046876
25.4052260417888,119.61639404296876
25.47222221399721,119.70977783203126
25.5961906564768,119.78668212890626
25.653173064706536,119.50927734375001
25.55405576530035,119.56695556640626
25.45237538155898,119.52850341796876
25.464780035461953,119.45434570312501
25.58132121182575,119.47357177734376
25.53670179552929,119.37194824218751
25.660603548091146,119.3994140625
25.75468290364641,119.44335937500001
25.83879605263255,119.50653076171876
25.59866871757269,119.30328369140626
25.710128269162787,119.24560546875001
25.601146727322106,119.23187255859376
25.556534698739313,119.12475585937501
25.464780035461953,118.94897460937501
25.640787897281232,119.01763916015625
25.643265033594766,118.92700195312501
25.660603548091146,119.08355712890626
25.70765252218668,119.16046142578126
25.811589507196384,119.21813964843751
25.801694668142588,119.30053710937501
25.727457055608816,119.33898925781251
25.83879605263255,119.39392089843751
25.915435378363345,119.29229736328126
25.922849447186838,119.19616699218751
25.8536333505796,119.14123535156251
25.791799002884368,119.13024902343751
25.781902511648035,119.05059814453126
25.737358085676117,118.95721435546876
25.967324064650185,119.102783203125
26.056222858135182,119.14947509765626
25.655649943931078,119.16046142578126
24.471571385533807,118.10302734375001
24.489076528571726,118.00140380859376
24.609046110976692,118.04534912109376
24.641518108935262,118.13873291015626
24.604049670428793,118.24310302734376
24.4490611960787,118.42163085937501
24.634025319724145,118.32275390625001
24.72890074733823,118.39965820312501
24.738883432175523,118.26232910156251
24.806245582551487,118.33374023437501
24.848640023824796,118.44085693359376
24.905974091571693,118.60565185546876
24.910958404996972,118.70452880859376
25.00811223303633,118.66058349609376
25.020562303314136,118.56445312500001
25.110165510163345,118.61938476562501
25.107677417516644,118.69903564453125
25.15742964562909,118.78143310546876
25.23201995032478,118.67980957031251
25.259358275391623,118.78143310546876
25.214619632794765,118.85559082031251
25.35375238663721,118.91052246093751
25.311532532284787,118.91052246093751
25.43318506207236,118.84460449218751
25.51752493489481,119.03411865234376
25.55967267222307,118.92150878906251
23.63150053166845,117.1307373046875
23.611360359568504,117.04010009765626
23.60632483285346,116.94671630859376
23.70951442704481,116.98516845703126
23.762336068122252,117.07031250000001
23.81765003878907,116.99615478515626
23.75982123755678,116.90002441406251
23.671771582481156,116.88903808593751
23.65415452314792,116.80938720703126
23.76988026822533,116.81488037109376
23.57610761198991,116.86157226562501
23.550921280650748,116.74346923828126
23.628983179488742,116.70227050781251
23.482894088025677,116.83410644531251
23.344211659775468,116.80389404296876
23.341688816707723,116.67755126953126
23.339165925702176,116.60339355468751
23.39465844806945,116.54022216796876
23.4476069020548,116.48803710937501
23.48793434428628,116.41937255859376
23.485414240237954,116.60339355468751
23.550921280650748,116.52923583984376
23.60884262038959,116.60888671875001
23.52824945553657,116.66931152343751
23.4425651055609,116.68853759765626
23.4425651055609,116.75994873046876
23.238211022246343,116.619873046875
23.205384208026825,116.53747558593751
23.20790963402735,116.45507812500001
23.313934379944516,116.49078369140626
23.371959768489003,116.42761230468751
23.30384042038715,116.40838623046875
23.334119999893634,116.31225585937501
23.41735323792662,116.34246826171876
23.470292604643497,116.26831054687501
23.39970207095522,116.25183105468751
23.31645775010891,116.23535156250001
23.21296034284586,116.22985839843751
23.228111323552604,116.32598876953126
23.205384208026825,116.39739990234376
23.099273272354118,116.38916015625001
23.137179680156976,116.31500244140626
23.1270723516886,116.4715576171875
23.015841531887528,116.51824951171876
23.008254265319145,116.45233154296876
22.957661589519038,116.36444091796876
23.04365785709184,116.30676269531251
23.07905214573246,116.22711181640626
22.977900933375448,116.22436523437501
22.94248009375515,116.14746093750001
23.04365785709184,116.13647460937501
23.157392051369943,116.13922119140626
23.04871475387813,116.05957031250001
23.07905214573246,115.97717285156251
23.16497090452599,116.02111816406251
23.248309956552784,116.07604980468751
23.210435012301694,115.92773437500001
23.132126111134504,115.91949462890626
23.03607215593525,115.9002685546875
22.970311534517663,115.96343994140625
22.952601280198206,116.06231689453126
22.866547088679845,116.09527587890626
22.861483377319026,116.004638671875
22.82603211619232,115.93048095703126
22.772837912698566,115.82885742187501
22.881737090275085,115.84533691406251
22.96778164019739,115.88378906250001
22.841226645264285,115.77117919921876
22.889331453847536,115.68878173828126
22.88426859201058,115.58715820312501
22.798171074805985,115.5596923828125
22.722157483309115,115.54595947265626
22.71708840694917,115.46905517578126
22.727226371872433,115.37841796875001
22.785505081893017,115.42510986328126
22.831097147725572,115.49102783203126
22.912111994348514,115.51574707031251
22.897301081891055,115.42648315429689
22.840336346321806,115.39627075195314
22.808678956286492,115.32348632812501
22.82387542222003,115.24658203125001
22.87831549115426,115.33035278320314
22.831473019216354,115.17654418945314
22.90742564408246,115.25756835937501
22.82022038156688,115.08728027343751
22.73534949576735,115.00762939453125
22.67578173518907,114.95819091796876
22.60477359026554,114.90051269531251
22.5946265748609,114.82360839843751
22.603505254248997,114.73846435546876
22.703667742579416,114.74121093750001
22.7910915511896,114.79202270507814
22.750554130929938,114.89776611328126
22.727746544029966,114.81948852539064
22.65803314069989,114.82772827148439
22.664372188025386,114.89227294921876
22.846473657098247,114.98291015625001
22.856602009559822,114.87854003906251
22.80088673921799,114.70275878906251
22.752750668050364,114.62310791015626
22.699527903804523,114.53247070312501
22.610777341108623,114.56542968750001
22.60063076836073,114.47204589843751
22.511816377160816,114.49676513671876
22.52704576120634,114.57366943359376
22.478813623437166,114.54620361328126
22.620923165551257,114.38964843750001
22.59555720145451,114.29351806640626
22.51435472438035,114.21661376953126
22.506739542900412,114.31823730468751
22.453421535526346,114.3731689453125
22.36451262566102,114.37042236328126
22.433104516030063,114.25506591796876
22.377217380277976,114.29351806640626
22.273004204223437,114.28802490234375
22.2145091189388,114.22210693359376
22.255203938089608,114.15069580078126
22.336558085814357,114.202880859375
22.33909963931528,114.09027099609376
22.252660858136387,114.00787353515626
22.232314556190243,113.89251708984376
22.3162239905384,113.89801025390626
22.283174768152588,113.95568847656251
22.389920975165758,114.00512695312501
22.407704058676334,113.95019531250001
22.521969486346784,113.91448974609376
22.499123942018382,114.02709960937501
22.5042010558678,114.13696289062501
22.422944890620926,114.11499023437501
22.443263397753494,114.18365478515626
22.364953349536382,113.60000610351564
22.282344472979176,113.58489990234376
22.455131688348555,113.55880737304689
22.236570841948563,113.50250244140625
22.342081942715662,113.49700927734376
22.239114214025527,113.42559814453126
22.151341229448988,113.46542358398439
22.08515726984593,113.49151611328126
22.156431015676514,113.53271484375001
22.05969363298132,113.40637207031251
21.99601448288846,113.33908081054689
21.979453216270116,113.25942993164064
21.970534810730264,113.18801879882814
22.048233499705812,113.17840576171876
22.04696009424605,113.26904296875
22.125889537852395,113.34320068359376
22.054600355061005,113.34320068359376
22.128434913977323,113.25256347656251
22.136070766448736,113.17153930664064
22.197142674766905,113.33908081054689
22.141161104801576,113.40911865234376
21.898707937336347,113.25805664062501
21.97007555952193,112.92022705078126
21.89105928429243,112.88452148437501
21.911454780328757,112.994384765625
22.092336611038025,112.98889160156251
21.620863906972144,111.95343017578125
21.610645856837156,111.82983398437501
21.638743756736506,111.70349121093751
21.779151163009136,112.56317138671876
21.82762365780352,112.61810302734376
21.73576714210417,112.81860351562501
21.697476243780883,112.76092529296875
21.602981845453325,112.7801513671875
21.636189627953637,112.57690429687501
18.610903204151278,108.731689453125
18.720238563676443,108.71520996093751
18.709828710949235,108.80310058593751
18.83990573006744,108.85253906250001
18.782684210836454,108.89099121093751
18.683801277260287,108.89099121093751
18.62131913009027,108.89099121093751
18.590069439524026,108.80859375000001
18.496285998834,108.84155273437501
18.386807061830794,109.07775878906251
18.308565201242555,109.17114257812501
18.308565201242555,109.281005859375
18.266821738491753,109.41833496093751
18.219848341862882,109.4952392578125
18.19896720493638,109.58312988281251
18.245946240542676,109.70397949218751
18.27725854628564,109.60510253906251
18.310693567912335,109.53094482421876
18.32373617735383,109.66827392578126
18.349818446081137,109.75891113281251
18.378504393625946,109.83856201171876
18.378504393625946,109.92919921875001
18.38893446476365,110.01983642578126
18.472352286245478,110.0445556640625
18.54009941421982,110.10772705078125
18.615631833612262,110.20935058593751
18.652083768345552,110.27526855468751
18.66510042043621,110.36590576171876
18.735373066313603,110.43182373046876
18.74057728623469,110.33843994140626
18.735373066313603,110.22857666015626
18.670306801624378,110.13793945312501
18.581776612099507,110.05279541015626
18.54270453723171,109.96765136718751
18.472352286245478,109.95941162109375
18.46713985880586,109.86053466796876
18.4541080974392,109.78912353515625
18.428041607738837,109.69024658203126
18.40979271324714,109.60235595703126
18.391541883941095,109.51171875000001
18.365465917601334,109.41558837890626
18.386327006138604,109.34143066406251
18.38111197056494,109.23706054687501
18.41500688060395,109.14093017578126
19.28612062497458,109.599609375
19.37168525921386,109.54467773437501
19.306867681048583,109.52545166015626
19.2160799140509,109.52545166015626
19.174560213287304,109.58587646484376
19.205700971023468,109.64904785156251
19.109664737148293,109.61334228515626
19.049938396400922,109.58038330078126
19.052535641439267,109.66003417968751
19.11226104583331,109.69848632812501
19.09148943526166,109.75891113281251
19.200511253875334,109.75616455078126
18.803015405605045,110.489501953125
